Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zambia,ZMB,2015,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2014,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2013,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2012,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2011,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2010,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2009,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2008,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2007,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2006,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2005,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2004,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2003,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2002,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2001,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2000,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1999,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1998,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1997,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1996,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1995,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1994,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1993,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1992,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1991,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1990,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1989,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1988,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1987,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1986,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1985,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1984,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1983,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1982,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1981,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1980,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1979,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1978,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1977,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1976,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1975,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1974,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1973,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1972,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,1971,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Zambia,ZMB,2021,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,35.2641479964325
Zambia,ZMB,2020,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.2222307618142
Zambia,ZMB,2019,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.91506539515975
Zambia,ZMB,2018,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.7483463033985
Zambia,ZMB,2017,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,13.2264399699464
Zambia,ZMB,2016,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.6772125402718
Zambia,ZMB,2015,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,11.1602533885932
Zambia,ZMB,2014,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.842259058696
Zambia,ZMB,2013,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.023594729012
Zambia,ZMB,2012,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,13.5753487511819
Zambia,ZMB,2011,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,17.4237334954232
Zambia,ZMB,2010,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,18.6647201093496
Zambia,ZMB,2009,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.7968643399172
Zambia,ZMB,2008,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.052538455331
Zambia,ZMB,2007,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,21.7874311599282
Zambia,ZMB,2006,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,19.2015029596777
Zambia,ZMB,2005,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,14.1027021273131
Zambia,ZMB,2004,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,13.7756377211636
Zambia,ZMB,2003,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.6388158009955
Zambia,ZMB,2002,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,8.58178422740853
Zambia,ZMB,2001,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.91796764834799
Zambia,ZMB,2000,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.12122495945449
Zambia,ZMB,1999,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.20000710887479
Zambia,ZMB,1998,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.38004991836173
Zambia,ZMB,1997,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.78425325323365
Zambia,ZMB,1996,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.40724986790176
Zambia,ZMB,1995,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.23321498317749
Zambia,ZMB,1994,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.46968682858974
Zambia,ZMB,1993,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.08803802366393
Zambia,ZMB,1992,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.82419088501016
Zambia,ZMB,1991,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,5.81996679113959
Zambia,ZMB,1990,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,20.9818246533379
Zambia,ZMB,1989,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,21.141077497866
Zambia,ZMB,1988,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,18.5763258859712
Zambia,ZMB,1987,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.3706387952951
Zambia,ZMB,1986,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.55325499515317
Zambia,ZMB,1985,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,7.85805278750791
Zambia,ZMB,1984,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.64439041305602
Zambia,ZMB,1983,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.2343316784607
Zambia,ZMB,1982,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,6.59797348206418
Zambia,ZMB,1981,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,9.26859685936868
Zambia,ZMB,1980,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.8502484876492
Zambia,ZMB,1979,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,17.0940640357697
Zambia,ZMB,1978,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,10.1628877168039
Zambia,ZMB,1977,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,13.9926124704029
Zambia,ZMB,1976,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,16.2287807009548
Zambia,ZMB,1975,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,12.743783883532
Zambia,ZMB,1974,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,31.7537931914587
Zambia,ZMB,1973,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,38.7052061472885
Zambia,ZMB,1972,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,20.618211755835
Zambia,ZMB,1971,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,23.7033548506908
Zambia,ZMB,1970,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,36.469192995441
Zambia,ZMB,2024,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,22.9348804021921
Zambia,ZMB,2023,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,19.3437033090936
Zambia,ZMB,2022,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,6.319036605701
Zambia,ZMB,2021,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.1576560868162
Zambia,ZMB,2020,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.37187340175816
Zambia,ZMB,2019,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,17.5217011215365
Zambia,ZMB,2018,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.095811266457
Zambia,ZMB,2017,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,16.7449246481851
Zambia,ZMB,2016,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,23.151858507099
Zambia,ZMB,2015,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,21.981656568852
Zambia,ZMB,2014,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.4818840517764
Zambia,ZMB,2013,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.2318637986673
Zambia,ZMB,2012,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.5581882741376
Zambia,ZMB,2011,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.83418798757256
Zambia,ZMB,2010,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.6149920421395
Zambia,ZMB,2009,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,14.3248258169549
Zambia,ZMB,2008,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.8706716831837
Zambia,ZMB,2007,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.8385773108083
Zambia,ZMB,2006,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.0241834061881
Zambia,ZMB,2005,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.0476717496818
Zambia,ZMB,2004,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.9385896895221
Zambia,ZMB,2003,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.09085999501416
Zambia,ZMB,2002,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,5.84323896909584
Zambia,ZMB,2001,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.38865564616317
Zambia,ZMB,2000,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,17.2671552927285
Zambia,ZMB,1999,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.51233612642836
Zambia,ZMB,1998,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.64897841440528
Zambia,ZMB,1997,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.1930990723981
Zambia,ZMB,1996,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,11.2933007625982
Zambia,ZMB,1995,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.1769690298776
Zambia,ZMB,1979,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,17.8704651475052
Zambia,ZMB,1978,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,17.6477678268629
Zambia,ZMB,1977,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.2820738771341
Zambia,ZMB,1976,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,15.4847365110292
Zambia,ZMB,1975,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,13.5737035002583
Zambia,ZMB,1974,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,12.0599320376061
Zambia,ZMB,1973,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,9.59635019453568
Zambia,ZMB,1972,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,6.59079784477539
Zambia,ZMB,1971,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.07494964674852
Zambia,ZMB,1970,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.3267149936253
Zambia,ZMB,1967,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,10.2005680953362
Zambia,ZMB,1966,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,7.97352291206755
Zambia,ZMB,2024,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,4.01435191091331
Zambia,ZMB,2023,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,5.65979764110302
Zambia,ZMB,2022,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,9.55765921851323
Zambia,ZMB,2021,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,5.73418314318733
Zambia,ZMB,2020,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.87889476965344
Zambia,ZMB,2019,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,5.11715758596648
Zambia,ZMB,2018,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,15.6454547846849
Zambia,ZMB,2017,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,13.8820668651364
Zambia,ZMB,2016,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,10.6536701893498
Zambia,ZMB,2015,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,7.01424439631963
Zambia,ZMB,2014,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,20.6130853468887
Zambia,ZMB,2013,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,16.5512878496095
Zambia,ZMB,2012,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,14.6078611564695
Zambia,ZMB,2011,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,17.3611995563448
Zambia,ZMB,2010,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,20.9863074881228
Zambia,ZMB,2009,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,13.1212910296917
Zambia,ZMB,2008,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,13.2507783699884
Zambia,ZMB,2007,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,5.81920026292263
Zambia,ZMB,2006,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.20931154504771
Zambia,ZMB,2005,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.18232177997271
Zambia,ZMB,2004,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.74450172366341
Zambia,ZMB,2003,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.85481585090264
Zambia,ZMB,2002,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.56370083218167
Zambia,ZMB,2001,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.67315464332285
Zambia,ZMB,2000,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.00660413114075
Zambia,ZMB,1999,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.837710535005962
Zambia,ZMB,1998,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.99057274196877
Zambia,ZMB,1997,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,3.2723335848568
Zambia,ZMB,1996,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.4100535822541
Zambia,ZMB,1995,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.13494794483657
Zambia,ZMB,1979,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.34799193119653
Zambia,ZMB,1978,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.12044176642307
Zambia,ZMB,1977,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.10067509637083
Zambia,ZMB,1976,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.20021704430343
Zambia,ZMB,1975,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.913245942993133
Zambia,ZMB,1974,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.982032214503115
Zambia,ZMB,1973,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.22923420041169
Zambia,ZMB,1972,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.35845586690061
Zambia,ZMB,1971,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.32917013129178
Zambia,ZMB,1970,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.19242537214303
Zambia,ZMB,1967,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.669298509701045
Zambia,ZMB,1966,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,0.937679940134498
Zambia,ZMB,2024,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.72110717813148
Zambia,ZMB,2023,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.09782634161287
Zambia,ZMB,2022,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.81611636018103
Zambia,ZMB,2021,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.67696240024655
Zambia,ZMB,2020,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.73850401929445
Zambia,ZMB,2019,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.36783558895875
Zambia,ZMB,2018,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.01571316093364
Zambia,ZMB,2017,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.918961664308822
Zambia,ZMB,2016,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.87637995732854
Zambia,ZMB,2015,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.55535306091139
Zambia,ZMB,2014,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.19101690281408
Zambia,ZMB,2013,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.05442423414307
Zambia,ZMB,2012,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.31390015743446
Zambia,ZMB,2011,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.562369702840533
Zambia,ZMB,2010,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.473192561204892
Zambia,ZMB,2009,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.486768260911491
Zambia,ZMB,2008,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.421744083665289
Zambia,ZMB,2007,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.475593312463412
Zambia,ZMB,2006,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.838501559249603
Zambia,ZMB,2005,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.844028120274815
Zambia,ZMB,2004,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.98338581633262
Zambia,ZMB,2003,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.52218765663852
Zambia,ZMB,2002,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.79506605084816
Zambia,ZMB,2001,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.15597239860319
Zambia,ZMB,2000,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.29289752455278
Zambia,ZMB,1999,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.977858760915913
Zambia,ZMB,1998,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.48959857824548
Zambia,ZMB,1997,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.783547830813075
Zambia,ZMB,1996,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,3.72686574479687
Zambia,ZMB,1995,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,3.25976744039326
Zambia,ZMB,1993,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.71235362608718
Zambia,ZMB,1979,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.21810234721838
Zambia,ZMB,1978,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.65243499246334
Zambia,ZMB,1977,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.296438041311742
Zambia,ZMB,1976,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.328638671053933
Zambia,ZMB,1975,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.312533919473006
Zambia,ZMB,1974,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.28228413666014
Zambia,ZMB,1973,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.047079247832306
Zambia,ZMB,1972,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0630892009777661
Zambia,ZMB,1971,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0295161418317451
Zambia,ZMB,1970,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0146674525358108
Zambia,ZMB,1967,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.00841849770521223
Zambia,ZMB,1966,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.0161661679343768
Zambia,ZMB,2024,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,72.9899534292382
Zambia,ZMB,2023,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,71.3565858556083
Zambia,ZMB,2022,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,75.6024881567735
Zambia,ZMB,2021,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,79.2520502689073
Zambia,ZMB,2020,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,78.8010057390337
Zambia,ZMB,2019,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,74.58257510545
Zambia,ZMB,2018,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,77.4606084696989
Zambia,ZMB,2017,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,79.5303550713286
Zambia,ZMB,2016,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,73.2307379852017
Zambia,ZMB,2015,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,74.7917338140349
Zambia,ZMB,2014,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,73.0113024824784
Zambia,ZMB,2013,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,70.5950312224802
Zambia,ZMB,2012,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,69.6772640831742
Zambia,ZMB,2011,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,78.5928539303859
Zambia,ZMB,2010,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,82.3283419185778
Zambia,ZMB,2009,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,78.5949410783729
Zambia,ZMB,2008,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,79.7857145794274
Zambia,ZMB,2007,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,78.115678057786
Zambia,ZMB,2006,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,80.8375615687607
Zambia,ZMB,2005,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,67.4376806672762
Zambia,ZMB,2004,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,46.5515777026805
Zambia,ZMB,2003,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,60.0262278586003
Zambia,ZMB,2002,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,59.3239690503369
Zambia,ZMB,2001,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,60.42152558648
Zambia,ZMB,2000,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,64.4408880435118
Zambia,ZMB,1999,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,62.8673096145898
Zambia,ZMB,1998,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,69.8963770609985
Zambia,ZMB,1997,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,77.4006651253511
Zambia,ZMB,1996,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,78.3539900516249
Zambia,ZMB,1995,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,86.5381177779718
Zambia,ZMB,1993,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,88.1791381986028
Zambia,ZMB,1979,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,97.6341815139713
