Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Zambia,ZMB,2001,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.98098503740648
Zambia,ZMB,2000,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.00187032418953
Zambia,ZMB,1999,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.02275561097257
Zambia,ZMB,1998,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.04364089775561
Zambia,ZMB,1997,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.06452618453865
Zambia,ZMB,1996,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.0854114713217
Zambia,ZMB,1995,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.10629675810474
Zambia,ZMB,1994,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.12718204488778
Zambia,ZMB,1993,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.15274314214464
Zambia,ZMB,1992,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.1783042394015
Zambia,ZMB,2024,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,41.3
Zambia,ZMB,2023,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,41.3
Zambia,ZMB,2022,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,41.3
Zambia,ZMB,2021,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,41.3
Zambia,ZMB,2020,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,41.3
Zambia,ZMB,2019,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,41.3
Zambia,ZMB,2018,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,37.9
Zambia,ZMB,2017,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,37.9
Zambia,ZMB,2016,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,38
Zambia,ZMB,2015,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,38
Zambia,ZMB,2014,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,38
Zambia,ZMB,2013,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,38
Zambia,ZMB,2024,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,41.3
Zambia,ZMB,2023,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,41.3
Zambia,ZMB,2022,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,41.3
Zambia,ZMB,2021,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,41.3
Zambia,ZMB,2020,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,41.3
Zambia,ZMB,2019,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,41.3
Zambia,ZMB,2018,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,37.9
Zambia,ZMB,2017,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,37.9
Zambia,ZMB,2016,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,38
Zambia,ZMB,2015,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,38
Zambia,ZMB,2014,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,38
Zambia,ZMB,2013,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,38
Zambia,ZMB,2024,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9
Zambia,ZMB,2023,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9
Zambia,ZMB,2022,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9
Zambia,ZMB,2021,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.9
Zambia,ZMB,2020,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Zambia,ZMB,2019,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3
Zambia,ZMB,2018,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Zambia,ZMB,2017,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2016,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2015,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2014,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2013,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2012,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2011,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Zambia,ZMB,2010,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1
Zambia,ZMB,2009,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2008,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2007,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2006,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2005,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.2
Zambia,ZMB,2024,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.83370764465019
Zambia,ZMB,2023,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.23012034259343
Zambia,ZMB,2022,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.09401583407622
Zambia,ZMB,2021,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.00091831533747
Zambia,ZMB,2020,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.97263384548847
Zambia,ZMB,2019,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.86077493680796
Zambia,ZMB,2018,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.34112399209449
Zambia,ZMB,2017,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.0242711937365
Zambia,ZMB,2016,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.22847198956029
Zambia,ZMB,2015,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.98083656431146
Zambia,ZMB,2014,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.77959785217865
Zambia,ZMB,2013,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.22652318427817
Zambia,ZMB,2012,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.32163953570601
Zambia,ZMB,2011,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.64805782176724
Zambia,ZMB,2010,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.42094610981773
Zambia,ZMB,2009,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.5527836333973
Zambia,ZMB,2008,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.4539997547605
Zambia,ZMB,2007,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.1055962375597
Zambia,ZMB,2006,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.2062710587766
Zambia,ZMB,2005,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.5885513717285
Zambia,ZMB,2004,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.5809428822284
Zambia,ZMB,2003,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.6170996158156
Zambia,ZMB,2002,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.361429938368
Zambia,ZMB,2001,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.5274822358648
Zambia,ZMB,2000,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.1497734560385
Zambia,ZMB,1999,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.1899716550729
Zambia,ZMB,1998,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.86841123023
Zambia,ZMB,1997,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.9825484776443
Zambia,ZMB,1996,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.2982447838973
Zambia,ZMB,1995,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.089372097349
Zambia,ZMB,1994,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.826502598294
Zambia,ZMB,1993,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,30.4787304635698
Zambia,ZMB,1992,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.2675485107907
Zambia,ZMB,1991,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.8140297733418
Zambia,ZMB,1990,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.2025763190401
Zambia,ZMB,1989,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.1407580842751
Zambia,ZMB,1988,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.4017130065211
Zambia,ZMB,1987,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.8838805416435
Zambia,ZMB,1986,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.1713774376697
Zambia,ZMB,1985,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.0827641793577
Zambia,ZMB,1984,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.5447170959237
Zambia,ZMB,1983,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.1992729359992
Zambia,ZMB,1982,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.4620198592607
Zambia,ZMB,1981,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.6251793194468
Zambia,ZMB,1980,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.9835487661575
Zambia,ZMB,1979,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.9300857013983
Zambia,ZMB,1978,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.1283156351357
Zambia,ZMB,1977,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.3914619412002
Zambia,ZMB,1976,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.1987829614604
Zambia,ZMB,1975,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.1109979633401
Zambia,ZMB,1974,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.6454540601143
Zambia,ZMB,1973,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.309111516907
Zambia,ZMB,1972,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.8747663551402
Zambia,ZMB,1971,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.040901007706
Zambia,ZMB,1970,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.6519527275573
Zambia,ZMB,1969,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.66569767441861
Zambia,ZMB,1968,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.3868872876079
Zambia,ZMB,1967,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.8446115288221
Zambia,ZMB,1966,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.4463276836158
Zambia,ZMB,1965,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,14.3139841688654
Zambia,ZMB,1964,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.9809394145677
Zambia,ZMB,1963,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.0192804611409
Zambia,ZMB,1962,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.3454245671888
Zambia,ZMB,1961,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.7615921214608
Zambia,ZMB,1960,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,11.4606291324384
Zambia,ZMB,1988,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.88129997253418
Zambia,ZMB,1986,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.876250028610229
Zambia,ZMB,1982,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.863059997558594
Zambia,ZMB,1981,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.863290011882782
Zambia,ZMB,1980,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.851859986782074
Zambia,ZMB,1979,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.847320020198822
Zambia,ZMB,1974,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.802699983119965
Zambia,ZMB,1972,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.791220009326935
Zambia,ZMB,1970,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.7778599858284
Zambia,ZMB,2013,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.8270884471825
Zambia,ZMB,2012,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.4070043100488
Zambia,ZMB,2011,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,88.3177251637012
Zambia,ZMB,2010,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,98.6889442874386
Zambia,ZMB,2009,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,85.4069976806641
Zambia,ZMB,2008,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.108039855957
Zambia,ZMB,2007,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,87.1371078491211
Zambia,ZMB,2006,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,83.4072799682617
Zambia,ZMB,2005,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.793212890625
Zambia,ZMB,2004,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,70.4507369995117
Zambia,ZMB,2002,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,59.7388801574707
Zambia,ZMB,2000,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,60.3723182678223
Zambia,ZMB,1999,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,62.9449195861816
Zambia,ZMB,1998,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,65.5891494750977
Zambia,ZMB,1986,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.6280364990234
Zambia,ZMB,1984,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,91.0072326660156
Zambia,ZMB,1983,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,85.9847183227539
Zambia,ZMB,1982,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,83.5613708496094
Zambia,ZMB,1981,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.6732788085938
Zambia,ZMB,1980,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.1150512695312
Zambia,ZMB,1979,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,80.5375518798828
Zambia,ZMB,1978,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,81.6121520996094
Zambia,ZMB,1977,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,77.0801010131836
Zambia,ZMB,1976,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,75.2836303710938
Zambia,ZMB,1975,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,74.6447219848633
Zambia,ZMB,1974,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,72.4782180786133
Zambia,ZMB,1973,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,68.4078063964844
Zambia,ZMB,1972,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,66.4364318847656
Zambia,ZMB,2023,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,44.7
Zambia,ZMB,2022,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,46.7
Zambia,ZMB,2021,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.2
Zambia,ZMB,2020,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,52.4
Zambia,ZMB,2019,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,54.1
Zambia,ZMB,2018,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,55.2
Zambia,ZMB,2017,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,56.1
Zambia,ZMB,2016,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,59
Zambia,ZMB,2015,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,61.5
Zambia,ZMB,2014,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,63.8
Zambia,ZMB,2013,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,67.2
Zambia,ZMB,2012,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,70.4
Zambia,ZMB,2011,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,73.1
Zambia,ZMB,2010,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,75.7
Zambia,ZMB,2009,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,80
Zambia,ZMB,2008,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,86.2
Zambia,ZMB,2007,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,91.4
Zambia,ZMB,2006,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,97.1
Zambia,ZMB,2005,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,104.8
Zambia,ZMB,2004,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,113.7
Zambia,ZMB,2003,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,123.6
Zambia,ZMB,2002,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,133.7
Zambia,ZMB,2001,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,143.8
Zambia,ZMB,2000,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,152.5
Zambia,ZMB,1999,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,158.7
Zambia,ZMB,1998,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,163
Zambia,ZMB,1997,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,166.6
Zambia,ZMB,1996,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,170
Zambia,ZMB,1995,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,173.4
Zambia,ZMB,1994,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,176.7
Zambia,ZMB,1993,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,179.4
Zambia,ZMB,1992,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,181.1
Zambia,ZMB,1991,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,181.4
Zambia,ZMB,1990,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,180.6
Zambia,ZMB,1989,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,178.9
Zambia,ZMB,1988,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,176.6
Zambia,ZMB,1987,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,173.4
Zambia,ZMB,1986,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,169.7
Zambia,ZMB,1985,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,165.7
Zambia,ZMB,1984,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,161.8
Zambia,ZMB,1983,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,158.7
Zambia,ZMB,1982,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,156.6
Zambia,ZMB,1981,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,155.6
Zambia,ZMB,1980,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,154.9
Zambia,ZMB,1979,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,153.9
Zambia,ZMB,1978,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,153.2
Zambia,ZMB,1977,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,153
Zambia,ZMB,1976,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,153.6
Zambia,ZMB,1975,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,155.4
Zambia,ZMB,1974,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,158.8
Zambia,ZMB,1973,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,163.4
Zambia,ZMB,1972,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,168.7
Zambia,ZMB,1971,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,174.2
Zambia,ZMB,1970,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,179
Zambia,ZMB,1969,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,182.7
Zambia,ZMB,1968,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,185.3
Zambia,ZMB,1967,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,187.1
Zambia,ZMB,1966,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,188.6
Zambia,ZMB,1965,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,190.1
Zambia,ZMB,1964,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,192.2
Zambia,ZMB,1963,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,194.7
Zambia,ZMB,1962,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,197.9
Zambia,ZMB,1961,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,201.3
Zambia,ZMB,1960,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,205.2
Zambia,ZMB,2008,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.287
Zambia,ZMB,2005,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,0.372
Zambia,ZMB,2018,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,11.8
Zambia,ZMB,2013,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,14.9
Zambia,ZMB,2007,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,14.9
Zambia,ZMB,2002,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,23.2
Zambia,ZMB,1999,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,18.9
Zambia,ZMB,1996,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,19.6
Zambia,ZMB,1992,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,21.2
Zambia,ZMB,2022,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,71.7
Zambia,ZMB,2015,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,67.9
Zambia,ZMB,2010,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,71.4
Zambia,ZMB,2006,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,72
Zambia,ZMB,2004,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,68.9
Zambia,ZMB,2002,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,68
Zambia,ZMB,1998,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,56.6
Zambia,ZMB,1996,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,56.1
Zambia,ZMB,1993,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,67.1
Zambia,ZMB,1991,Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),SI.POV.DDAY,63
Zambia,ZMB,2024,Population growth (annual %),SP.POP.GROW,2.81182258530958
Zambia,ZMB,2023,Population growth (annual %),SP.POP.GROW,2.79406758723844
Zambia,ZMB,2022,Population growth (annual %),SP.POP.GROW,2.76365042984169
Zambia,ZMB,2021,Population growth (annual %),SP.POP.GROW,2.81534240626742
Zambia,ZMB,2020,Population growth (annual %),SP.POP.GROW,2.9041649369132
Zambia,ZMB,2019,Population growth (annual %),SP.POP.GROW,2.96162166175699
Zambia,ZMB,2018,Population growth (annual %),SP.POP.GROW,3.0060186177754
Zambia,ZMB,2017,Population growth (annual %),SP.POP.GROW,3.06754137743233
